qid	q_1	q_2	label
36634	三维标志注册商标哪些方面	三维标志申请商标	0
36634	三维标志注册商标哪些方面	三维标志申请商标	1
36647	外企公司申请三证合一	三证合一公司换	0
36647	外企公司申请三证合一	三证合一公司换	1
36670	骚扰恶作剧实施者承担责任	骚扰恶作剧实施者承担责任	1
36684	现场勘查顺序	杀人现场勘察步骤	0
36717	赡养费计算	赡养费包括费用赡养费计算	0
36717	赡养费计算	赡养费包括费用赡养费计算	1
36812	商标更正申请提交文件	商标变更流程	0
36812	商标更正申请提交文件	商标变更流程	1
36866	婚前财产公证双方同意	婚前财产公证都到场	0
36866	婚前财产公证双方同意	婚前财产公证都到场	1
36890	只商标查询公司名称	商标权查询近似查询回事	0
36957	商标申请过程中	商标申请中R标志	0
36957	商标申请过程中	商标申请中R标志	1
36966	注册商标驳回复审成功率	商标注册审查核准回事	0
36981	技术项目承担责任	工程进度延误时乙方人承担责任	0
36981	技术项目承担责任	工程进度延误时乙方人承担责任	1
37001	办理商标转让手续	商标注册转让资料	0
37001	办理商标转让手续	商标注册转让资料	1
37042	婚前财产协议书写才	合法婚前财产协议书写	1
37042	婚前财产协议书写才	合法婚前财产协议书写	0
37070	出卖人未商品房预售许可证明买受人签订商品房预售许可证明	商品房预售许可证签购房合同时附加条约	0
37070	出卖人未商品房预售许可证明买受人签订商品房预售许可证明	商品房预售许可证签购房合同时附加条约	1
37087	注册广告牌侵权	商品商标35类注册再作广告宣传算侵权	0
37087	注册广告牌侵权	商品商标35类注册再作广告宣传算侵权	1
37103	公司发展陷入僵局	商务谈判中僵局原则	0
37103	公司发展陷入僵局	商务谈判中僵局原则	1
37106	虚假广告投诉部门	商虚假宣传找部门去投诉	0
37110	商业保险医疗保险报销	商业保险理赔后社保还报销	0
37156	商业养老保险买合适	商业养老保险种类	0
37174	夫妻中有一方借钱去炒股夫妻债务	丈夫隐瞒妻子买东西借钱夫妻债务	0
37174	夫妻中有一方借钱去炒股夫妻债务	丈夫隐瞒妻子买东西借钱夫妻债务	1
37190	子女父母赡养义务我国法律上	父母子女赡养	1
37190	子女父母赡养义务我国法律上	父母子女赡养	0
37214	夫妻债务债务离婚时区分	离婚分夫妻债务债务	1
37214	夫妻债务债务离婚时区分	离婚分夫妻债务债务	0
37238	受胁迫签订合同	别人威胁下签合同	1
37238	受胁迫签订合同	别人威胁下签合同	0
37312	证监会受理非公开发行股票提供资料	上市公司非公开发行股票股价影响	0
37350	未约定保证期间担保人免除担保责任	保证期间权利还会免除保证责任	0
37350	未约定保证期间担保人免除担保责任	保证期间权利还会免除保证责任	1
37389	上诉几天内提出	上诉书最迟几天才送到二审立案	0
37389	上诉几天内提出	上诉书最迟几天才送到二审立案	1
37397	醉酒上下班发生交通事故工伤	上下班途中发生车祸工伤	0
37397	醉酒上下班发生交通事故工伤	上下班途中发生车祸工伤	1
37410	少年法庭成年人法庭	少年法庭审判大致流程	0
37459	设立分公司提交文件	设立子公司资料	0
37459	设立分公司提交文件	设立子公司资料	1
37467	社保商业保险异同	社保商业保险区别好处	0
37467	社保商业保险异同	社保商业保险区别好处	1
37499	社保几个月不交会断	社保中断几个月不交对影响	0
37499	社保几个月不交会断	社保中断几个月不交对影响	1
37509	社保没社保买商业保险区别	社会保险商业保险区别	0
37550	办理社区戒毒	社区戒毒不去后果	0
37642	国内起诉境外主体材料	涉外诉讼时查询外国人主体资格材料	0
37669	单位涉嫌集资诈骗220万调查会判	涉嫌集资诈骗会判刑	0
37669	单位涉嫌集资诈骗220万调查会判	涉嫌集资诈骗会判刑	1
37703	涉嫌重婚罪一方起诉离婚	涉嫌重婚罪一方起诉离婚	1
37703	涉嫌重婚罪一方起诉离婚	涉嫌重婚罪一方起诉离婚	0
37758	专利才能申请发明专利	申请发明专利材料	0
37758	专利才能申请发明专利	申请发明专利材料	1
37763	终止法律援助条件	申请法律援助批准撤销	0
37763	终止法律援助条件	申请法律援助批准撤销	1
37784	强制执行申请书最新范文	申请法院强制执行申请书范文	1
37784	强制执行申请书最新范文	申请法院强制执行申请书范文	0
37825	当事人申请登记提供材料	申请结婚登记提供材料	1
37825	当事人申请登记提供材料	申请结婚登记提供材料	0
37836	债务人担保物不合法不还款债权人担保人担责	担保物不合法债务人不还款债权人担保人担责	1
37836	债务人担保物不合法不还款债权人担保人担责	担保物不合法债务人不还款债权人担保人担责	0
37967	申请宣告失踪宣告死亡条件	申请宣告失踪宣告死亡条件	1
37967	申请宣告失踪宣告死亡条件	申请宣告失踪宣告死亡条件	0
37981	暂缓执行行政拘留不执行	申请暂缓执行行政拘留担保人条件	0
37981	暂缓执行行政拘留不执行	申请暂缓执行行政拘留担保人条件	1
38094	保证期间等同于债务履行期间视为未约定保证期间	法律保证期间	0
38094	保证期间等同于债务履行期间视为未约定保证期间	法律保证期间	1
38172	滥用职权玩忽职守罪处罚	滥用职权玩忽职守罪处罚	1
38172	滥用职权玩忽职守罪处罚	滥用职权玩忽职守罪处罚	0
38230	房产会重复抵押	房子抵押中重复抵押违法	0
38230	房产会重复抵押	房子抵押中重复抵押违法	1
38254	紧急避险	紧急避险	1
38254	紧急避险	紧急避险	0
38361	委托代购合同越权代理委托人拒绝付款	授权委托签连带责任保证强制执行效力	0
38361	委托代购合同越权代理委托人拒绝付款	授权委托签连带责任保证强制执行效力	1
38394	情况申请人民法院调查收集证据	情况申请人民法院调查收集证据	1
38395	申请工伤认定多长时间内提出	情况申请延长工伤认定期限	0
38395	申请工伤认定多长时间内提出	情况申请延长工伤认定期限	1
38405	我用房产抵押担保不还款债权人占有房子	房产抵押担保暂时无力偿该还	0
38405	我用房产抵押担保不还款债权人占有房子	房产抵押担保暂时无力偿该还	1
38478	合同法情况不予执行视为无效	情况下合同约定条款无效	0
38478	合同法情况不予执行视为无效	情况下合同约定条款无效	1
38505	公安机关犯罪嫌疑人监视居住期间	情况下嫌疑人实施监视居住	0
38505	公安机关犯罪嫌疑人监视居住期间	情况下嫌疑人实施监视居住	1
38514	公证法律援助情况	情况下请求减免公证费	0
38514	公证法律援助情况	情况下请求减免公证费	1
38525	情况下不提取法定公积金	情况下提取法定盈余公积金	0
38525	情况下不提取法定公积金	情况下提取法定盈余公积金	1
38547	拐卖妇女儿童罪可判死刑	情况下判处拐卖妇女儿童罪死刑	0
38547	拐卖妇女儿童罪可判死刑	情况下判处拐卖妇女儿童罪死刑	1
38570	外资企业法人代表由谁来担任	情况下外国人担任企业法人	0
38570	外资企业法人代表由谁来担任	情况下外国人担任企业法人	1
38584	情况下婚前财产公证	情况下婚前财产公证	1
38584	情况下婚前财产公证	情况下婚前财产公证	0
38599	情况下签订无固定期限劳动合同	情况下签订无固定期限劳动合同	1
38599	情况下签订无固定期限劳动合同	情况下签订无固定期限劳动合同	0
38622	订立协议不赡养老人	赡养义务免除	0
38622	订立协议不赡养老人	赡养义务免除	1
38663	竞业	竞业	1
38663	竞业	竞业	0
38785	电子数据指	电子数据交换	0
38785	电子数据指	电子数据交换	1
38892	签订借款合同未到清偿期对方提前解除合同清偿合法	借款合同未到清偿期提前解除合同清偿	1
38892	签订借款合同未到清偿期对方提前解除合同清偿合法	借款合同未到清偿期提前解除合同清偿	0
38924	拖欠运费起诉	拖欠运费起诉时间起诉	0
38924	拖欠运费起诉	拖欠运费起诉时间起诉	1
39024	合同履行免责事由	合同免责事由情况下免责事由无效	0
39024	合同履行免责事由	合同免责事由情况下免责事由无效	1
39030	合同履行地	合同履行地	1
39053	机动车技术检验时提供材料	机动车技术检验合格标志	0
39053	机动车技术检验时提供材料	机动车技术检验合格标志	1
39083	建筑工程中认定黑白合同	建设工程施工合同中黑白合同	0
39083	建筑工程中认定黑白合同	建设工程施工合同中黑白合同	1
39097	劫持船只汽车罪	劫持船只汽车罪	1
39097	劫持船只汽车罪	劫持船只汽车罪	0
39140	劳动争议仲裁	劳动争议	1
39140	劳动争议仲裁	劳动争议	0
39169	货物损坏承运人情况下不用赔	承运人免责情况下承运人不负赔偿责任	1
39169	货物损坏承运人情况下不用赔	承运人免责情况下承运人不负赔偿责任	0
39240	合同	合同	1
39288	擅自设立金融机构罪	擅自设立金融机构罪	1
39288	擅自设立金融机构罪	擅自设立金融机构罪	0
39291	办理商标申请日期优先权	商标申请优先权原则	0
39304	担保物不合法债务人不还款情况债权人担保人担责合法	担保物不合法担保人不还款债权人担保人担责	0
39304	担保物不合法债务人不还款情况债权人担保人担责合法	担保物不合法担保人不还款债权人担保人担责	1
39308	违反社区戒毒	社区戒毒	0
39308	违反社区戒毒	社区戒毒	1
39355	损害商业信誉商品声誉罪判多久	损害商业信誉商品声誉罪	0
39430	显失公平合同撤销	显失公平合同	0
39430	显失公平合同撤销	显失公平合同	1
39562	债务人财产	债务人财产	1
39562	债务人财产	债务人财产	0
39589	证券业协会权力机构	证券业协会职责	0
39589	证券业协会权力机构	证券业协会职责	1
39618	离婚后探视权时间	探望权行使期限	0
39618	离婚后探视权时间	探望权行使期限	1
39639	著作人身权人身权区别	著作权人包括人身权财产权	0
39667	别人借钱签订借款合同到期不还担保人还款	借款合同到期不还担保人还款	1
39667	别人借钱签订借款合同到期不还担保人还款	借款合同到期不还担保人还款	0
39705	员工不企业签订劳动合同	公司不用员工签订劳动合同	0
39725	两个股东公司成立合伙企业	人公司合伙人股东	0
39739	域名会起诉	域名会仲裁减少域名仲裁风险	0
39739	域名会起诉	域名会仲裁减少域名仲裁风险	1
39796	法庭笔录	审判笔录庭审笔录区别	1
39796	法庭笔录	审判笔录庭审笔录区别	0
39828	我国伤亡事故报告制度包括内容	生产安全事故报告制度	0
39828	我国伤亡事故报告制度包括内容	生产安全事故报告制度	1
39839	生产经营食品中添加种物质	生产经营食品中添加种物质	1
39839	生产经营食品中添加种物质	生产经营食品中添加种物质	0
39874	污染环境会构成犯罪	生活中会环境污染	0
39874	污染环境会构成犯罪	生活中会环境污染	1
39885	破坏生态包括类型	生态包括	0
39885	破坏生态包括类型	生态包括	1
39918	生育津贴低于产假工资差额补足	生育津贴低于实际工资	0
39918	生育津贴低于产假工资差额补足	生育津贴低于实际工资	1
39936	古人验尸	尸检报告找人做假	0
40002	用人单位劳务人员	施工现场劳务人员实名制登记资料	0
40002	用人单位劳务人员	施工现场劳务人员实名制登记资料	1
40004	垫资承包工程完工后收不到工程款	施工业垫资计提管理人员工资账务	0
40004	垫资承包工程完工后收不到工程款	施工业垫资计提管理人员工资账务	1
40036	用人单位不实行标准工时制度	实行工时制全体员工人数比例	0
40036	用人单位不实行标准工时制度	实行工时制全体员工人数比例	1
40076	非职务作品公司	实习期间作品版权公司	0
40076	非职务作品公司	实习期间作品版权公司	1
40092	大学生实习加班加班费还没毕业	实习生不给钱加班算违法	0
